source,target,osmid,lanes,name,highway,length
6662289397,98010335,838508585,2,Phố Trần Hưng Đạo,secondary,16.581
6662289397,6662355785,838508585,2,Phố Trần Hưng Đạo,secondary,168.707
6662289398,98010335,769798549,3,Phố Ngô Quyền,tertiary,12.915
6662289398,1819499860,769798549,3,Phố Ngô Quyền,tertiary,129.903
6662289399,4023430929,943964888,2,Phố Trần Hưng Đạo,secondary,44.348
6662289399,98010335,943964888,2,Phố Trần Hưng Đạo,secondary,16.3
6662352878,4022961193,953227392,2,Phố Lý Thường Kiệt,tertiary,112.253
6662352878,98012399,953227392,2,Phố Lý Thường Kiệt,tertiary,14.174
6662352879,98012399,601595920,2,Phố Lý Thường Kiệt,tertiary,16.807
6662352879,8189781466,601595920,2,Phố Lý Thường Kiệt,tertiary,116.177
6662352880,98012399,953227391,2,Phố Phan Chu Trinh,tertiary,18.905
6662352880,11217947433,953227391,2,Phố Phan Chu Trinh,tertiary,12.306
6662352881,5704382356,11550307,2,Phố Phan Chu Trinh,tertiary,74.035
6662352881,98012399,11550307,2,Phố Phan Chu Trinh,tertiary,11.191
6662352882,98010926,953227391,2,Phố Phan Chu Trinh,tertiary,19.257
6662352882,5707060227,953227391,2,Phố Phan Chu Trinh,tertiary,86.39599999999999
6662352883,98010926,943964869,2,Phố Trần Hưng Đạo,secondary,18.291
6662352883,6689701342,943964869,2,Phố Trần Hưng Đạo,secondary,119.398
6662352884,98010926,943964870,2,Phố Phan Chu Trinh,tertiary,8.339
6662352884,5707599797,943964870,2,Phố Phan Chu Trinh,tertiary,53.139
6662355785,98010926,838508585,2,Phố Trần Hưng Đạo,secondary,19.067
6662355785,6662289397,838508585,2,Phố Trần Hưng Đạo,secondary,168.707
6662487543,993037757,605230286,2,Phố Tràng Tiền,secondary,30.344
6662487543,4022961195,605230286,2,Phố Tràng Tiền,secondary,86.002
6662487544,993037639,954856201,2,Phố Phan Chu Trinh,tertiary,34.017
6662487544,4022966515,954856201,2,Phố Phan Chu Trinh,tertiary,4.486
6662487546,102985688,11550307,2,Phố Phan Chu Trinh,tertiary,14.447
6662487546,5704382356,11550307,2,Phố Phan Chu Trinh,tertiary,68.061
6662487547,102985688,954856202,2,Phố Hai Bà Trưng,tertiary,17.678
6662487547,6644534247,954856202,2,Phố Hai Bà Trưng,tertiary,61.755
6662487548,4022966515,954856201,2,Phố Phan Chu Trinh,tertiary,73.074
6662487548,102985688,954856201,2,Phố Phan Chu Trinh,tertiary,15.763
6662487549,4022961194,707060209,2,Phố Hai Bà Trưng,tertiary,105.203
6662487549,102985688,707060209,2,Phố Hai Bà Trưng,tertiary,16.05
6676496647,317968666,28924665,2,Phố Trần Thánh Tông,tertiary,22.71
6676496647,6676496648,710131656,2,,tertiary_link,19.153
6676496647,317968674,28924665,2,Phố Trần Thánh Tông,tertiary,545.022
6676496648,6676496647,710131656,2,,tertiary_link,19.153
6676496648,2218590791,1226366005,2,Phố Tăng Bạt Hổ,tertiary,43.177
6676496648,317968666,1226366005,2,Phố Tăng Bạt Hổ,tertiary,24.238
6684786556,98010042,605230289,3,Phố Ngô Quyền,tertiary,12.505
6684786556,8184202960,605230289,3,Phố Ngô Quyền,tertiary,113.7
6684786558,98010042,769798547,2,Phố Hai Bà Trưng,tertiary,18.56
6684786558,4022961194,769798547,2,Phố Hai Bà Trưng,tertiary,60.155
6685514072,10142638745,707452253,,,cycleway,45.512
6685514072,10142638735,707452253,,,cycleway,4.462
6685527205,11078984959,600115734,2,Đường Trần Khánh Dư,secondary,12.648
6685527205,102987956,600115734,2,Đường Trần Khánh Dư,secondary,16.358
6685527206,6685542593,711134699,2,Đường Nguyễn Khoái,primary,59.679
6685527206,2474695878,711134699,2,Đường Nguyễn Khoái,primary,8.283
6685527207,5704543860,711134700,2,Đường Nguyễn Khoái,primary,8.224
6685527207,6685542594,711134700,2,Đường Nguyễn Khoái,primary,60.011
6685542593,6685527206,711134699,2,Đường Nguyễn Khoái,primary,59.679
6685542594,6685527207,711134700,2,Đường Nguyễn Khoái,primary,60.011
6685556118,6689625505,28103280,2,Phố Hàm Long,residential,6.133
6685556118,10130015979,28103280,2,Phố Hàm Long,residential,73.899
6685556118,10130015963,711134471,,Ngõ Hàm Long II,residential,4.972
6685594995,102986558,11550985,2,Phố Hàn Thuyên,tertiary,23.016
6685594995,6689572381,11550985,2,Phố Hàn Thuyên,tertiary,141.728
6685594996,102986558,711138761,2,Phố Phan Chu Trinh,tertiary,13.257
6685594996,5707599797,943964870,2,Phố Phan Chu Trinh,tertiary,115.746
6685594997,102986558,711138757,2,Phố Lò Đúc,tertiary,19.103
6685594997,103001099,464097835,2,Phố Lò Đúc,tertiary,485.0570000000001
6685594998,98010336,28103280,2,Phố Hàm Long,residential,11.668
6685594998,6689625505,28103280,2,Phố Hàm Long,residential,94.415
6689431163,6689431165,28103280,2,Phố Hàm Long,residential,4.9
6689431163,6689625507,28103280,2,Phố Hàm Long,residential,26.118
6689431164,6689431165,399627032,,Phố Nguyễn Chế Nghĩa,residential,4.744
6689431164,9696654437,399627032,,Phố Nguyễn Chế Nghĩa,residential,73.592
6689431165,4023430927,28103280,2,Phố Hàm Long,residential,6.148
6689431165,6689431163,28103280,2,Phố Hàm Long,residential,4.9
6689431165,6689431164,399627032,,Phố Nguyễn Chế Nghĩa,residential,4.744
6689473460,6689625507,28103280,2,Phố Hàm Long,residential,14.839
6689473460,98010336,28103280,2,Phố Hàm Long,residential,17.538
6689473461,98010336,943964887,3,Phố Ngô Quyền,tertiary,11.118
6689473461,8184202876,943964887,3,Phố Ngô Quyền,tertiary,126.417
6689486564,5707599797,600115744,,Ngõ Phan Chu Trinh,residential,6.429
6689486564,8189781487,600115744,,Ngõ Phan Chu Trinh,residential,138.153
6689572371,102987961,1226365019,2,Phố Trần Hưng Đạo,secondary,24.8
6689572371,5707599788,1226365019,2,Phố Trần Hưng Đạo,secondary,42.495
6689572373,102987961,59150901,4,Phố Trần Thánh Tông,tertiary,26.838
6689572373,2218590775,59150901,4,Phố Trần Thánh Tông,tertiary,11.584
6689572375,5707599805,943964869,2,Phố Trần Hưng Đạo,secondary,11.461
6689572375,102987961,943964869,2,Phố Trần Hưng Đạo,secondary,16.462
6689572376,6689572379,11550985,2,Phố Hàn Thuyên,tertiary,151.064
6689572376,5707599805,11550985,2,Phố Hàn Thuyên,tertiary,31.562
6689572377,6689701341,943964869,2,Phố Trần Hưng Đạo,secondary,124.467
6689572377,5707599805,943964869,2,Phố Trần Hưng Đạo,secondary,27.167
6689572378,5707599801,711525565,,Phố Phan Huy Chú,residential,37.314
6689572378,102989711,711525565,,Phố Phan Huy Chú,residential,10.621
6689572379,102989711,11550985,2,Phố Hàn Thuyên,tertiary,12.877
6689572379,6689572376,11550985,2,Phố Hàn Thuyên,tertiary,151.06400000000002
6689572381,102989711,11550985,2,Phố Hàn Thuyên,tertiary,9.634
6689572381,6685594995,11550985,2,Phố Hàn Thuyên,tertiary,141.728
6689625504,10130015977,711514829,,Ngõ 1 Hàm Long,residential,18.509
6689625505,6685594998,28103280,2,Phố Hàm Long,residential,94.415
6689625505,6685556118,28103280,2,Phố Hàm Long,residential,6.133
6689625505,10130015977,711514829,,Ngõ 1 Hàm Long,residential,3.574
6689625506,10130015946,711514830,,Ngõ 3 Hàm Long,residential,23.9
6689625507,6689431163,28103280,2,Phố Hàm Long,residential,26.118
6689625507,6689473460,28103280,2,Phố Hàm Long,residential,14.839
6689625507,10130015946,711514830,,Ngõ 3 Hàm Long,residential,4.106
6689625511,308717223,964674136,2,Phố Lê Thánh Tông,tertiary,4.61
6689625511,11209277993,964674136,2,Phố Lê Thánh Tông,tertiary,0.866
6689625512,9966134298,964674136,2,Phố Lê Thánh Tông,tertiary,11.876
6689625512,308717223,964674136,2,Phố Lê Thánh Tông,tertiary,91.706
6689625513,102989719,601595920,2,Phố Lý Thường Kiệt,tertiary,44.191
6689625513,102989115,601595920,2,Phố Lý Thường Kiệt,tertiary,12.515
6689625514,8324148623,769787747,2,Phố Lê Thánh Tông,tertiary,38.327
6689625514,102989115,769787747,2,Phố Lê Thánh Tông,tertiary,15.35
6689668432,8041596083,953227390,2,Phố Lý Thường Kiệt,tertiary,38.659
6689668432,11379768509,"[1223385257, 953227390]","['3', '2']","['Phố Lý Thường Kiệt', 'Phố Hàng Bài']","['secondary', 'tertiary']",28.563
6689675996,308717223,28103437,,Phố Phan Huy Chú,residential,13.38
6689675996,9966134316,28103437,,Phố Phan Huy Chú,residential,72.022
6689685037,98010040,1223385256,2,Phố Hai Bà Trưng,tertiary,16.391
6689685037,11379754650,1223385256,2,Phố Hai Bà Trưng,tertiary,48.679
6689685038,98010040,1223385257,3,Phố Hàng Bài,secondary,15.857
6689685038,11379768509,1223385257,3,Phố Hàng Bài,secondary,143.056
6689686491,98010334,953227392,2,Phố Lý Thường Kiệt,tertiary,15.53
6689686491,4022961193,953227392,2,Phố Lý Thường Kiệt,tertiary,58.665
6689686492,8041596083,953227390,2,Phố Lý Thường Kiệt,tertiary,110.475
6689686492,98010334,953227390,2,Phố Lý Thường Kiệt,tertiary,16.591
6689686493,98010334,769798548,3,Phố Ngô Quyền,tertiary,16.029
6689686493,5704353665,769798548,3,Phố Ngô Quyền,tertiary,69.526
6689701337,5707599771,813360486,2,Phố Trần Hưng Đạo,secondary,36.079
6689701337,445371170,813360486,2,Phố Trần Hưng Đạo,secondary,25.64
6689701338,5707599771,211930307,,Phố Đinh Công Tráng,residential,8.563
6689701338,5707599770,211930307,,Phố Đinh Công Tráng,residential,29.261
6689701339,8654073304,28103437,,Phố Phan Huy Chú,residential,102.852
6689701339,102989712,28103437,,Phố Phan Huy Chú,residential,14.629
6689701340,102989712,711525565,,Phố Phan Huy Chú,residential,19.001
6689701340,5707599801,711525565,,Phố Phan Huy Chú,residential,40.98
6689701341,102989712,943964869,2,Phố Trần Hưng Đạo,secondary,12.662
6689701341,6689572377,943964869,2,Phố Trần Hưng Đạo,secondary,124.467
6689701342,6662352883,943964869,2,Phố Trần Hưng Đạo,secondary,119.398
6689701342,102989712,943964869,2,Phố Trần Hưng Đạo,secondary,12.252
6689714426,8184202872,711372254,2,Phố Ngô Thì Nhậm,tertiary,103.265
6689714426,6689714427,"[457131694, 711372254]",2,"['Phố Lê Văn Hưu', 'Phố Ngô Thì Nhậm']",tertiary,27.696
6689714427,10130015981,457131694,2,Phố Lê Văn Hưu,tertiary,199.974
6689714427,6689714426,"[711372254, 457131694]",2,"['Phố Lê Văn Hưu', 'Phố Ngô Thì Nhậm']",tertiary,27.696
6689745530,995292117,600115734,2,Đường Trần Khánh Dư,secondary,81.24799999999999
6689745530,11078984959,600115734,2,Đường Trần Khánh Dư,secondary,397.359
6689745530,11078984956,1193580660,,,bridleway,418.791
7821910476,10118488798,38134265,4,Đường Trần Khánh Dư,primary,118.845
7821910476,10118488788,838062937,4,Đường Trần Khánh Dư,primary,38.666
7821910479,10118488788,838062937,4,Đường Trần Khánh Dư,primary,23.705
7821910479,84799897,838062938,4,Đường Trần Khánh Dư,primary,51.4
7822814654,5707060240,684089070,,Phố Phạm Ngũ Lão,residential,31.462
7822814654,4022968801,684089070,,Phố Phạm Ngũ Lão,residential,104.042
7822814658,10142638679,211930307,,Phố Đinh Công Tráng,residential,2.461
7822814658,8817349963,211930307,,Phố Đinh Công Tráng,residential,25.731
8041596083,6689668432,953227390,2,Phố Lý Thường Kiệt,tertiary,38.659
8041596083,6689686492,953227390,2,Phố Lý Thường Kiệt,tertiary,110.475
8176640954,98009137,399561785,2,Phố Hai Bà Trưng,tertiary,157.638
8176640954,98010040,399561785,2,Phố Hai Bà Trưng,tertiary,17.654
8178544891,98010040,764854185,3,Phố Hàng Bài,secondary,15.346
8178544891,8184606179,"[764854185, 9965723]","['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",secondary,248.159
8178544953,4023430929,399627032,,Phố Nguyễn Chế Nghĩa,residential,9.717
8178544953,9696654437,399627032,,Phố Nguyễn Chế Nghĩa,residential,64.254
8178545045,1819499861,170810312,,Phố Vọng Đức,residential,6.41
8178545045,2302090839,170810312,,Phố Vọng Đức,residential,48.687
8178545046,6385048445,170810312,,Phố Vọng Đức,residential,40.117
8178545046,1819499860,170810312,,Phố Vọng Đức,residential,9.413
8184202872,6689714426,711372254,2,Phố Ngô Thì Nhậm,tertiary,103.265
8184202872,98010336,711372254,2,Phố Ngô Thì Nhậm,tertiary,7.468
8184202876,6689473461,943964887,3,Phố Ngô Quyền,tertiary,126.417
8184202876,98010335,943964887,3,Phố Ngô Quyền,tertiary,24.957
8184202898,1819499860,769798549,3,Phố Ngô Quyền,tertiary,30.423
8184202898,98010334,769798549,3,Phố Ngô Quyền,tertiary,21.571
8184202922,5704353664,599635078,,Phố Phạm Sư Mạnh,residential,69.59
8184202922,5704353665,599635078,,Phố Phạm Sư Mạnh,residential,7.737
8184202923,5704353664,399565363,,Phố Nguyễn Khắc Cần,residential,80.4
8184202923,4022961193,399565363,,Phố Nguyễn Khắc Cần,residential,5.47
8184202924,4022961194,399565363,,Phố Nguyễn Khắc Cần,residential,5.595
8184202924,5704353664,399565363,,Phố Nguyễn Khắc Cần,residential,78.28
8184202925,5704382356,599635078,,Phố Phạm Sư Mạnh,residential,6.134
8184202925,5704353664,599635078,,Phố Phạm Sư Mạnh,residential,115.676
8184202934,5704353665,769798548,3,Phố Ngô Quyền,tertiary,63.177
8184202934,98010042,769798548,3,Phố Ngô Quyền,tertiary,21.302
8184202954,8716653468,769798551,,Phố Nguyễn Khắc Cần,residential,29.853
8184202954,4022961194,769798551,,Phố Nguyễn Khắc Cần,residential,4.537
8184202955,4022961195,769798551,,Phố Nguyễn Khắc Cần,residential,6.586
8184202955,4022966514,769798551,,Phố Nguyễn Khắc Cần,residential,53.845
8184202956,4022966515,704147265,,Ngõ Tràng Tiền,residential,7.879
8184202956,4022966514,704147265,,Ngõ Tràng Tiền,residential,114.088
8184202960,75618029,605230289,3,Phố Ngô Quyền,tertiary,16.703
8184202960,6684786556,605230289,3,Phố Ngô Quyền,tertiary,113.7
8184606179,317367071,9965723,2,Phố Tràng Tiền,secondary,9.739
8184606179,8178544891,"[764854185, 9965723]","['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",secondary,248.159
8189781466,6662352879,601595920,2,Phố Lý Thường Kiệt,tertiary,116.177
8189781466,102989719,601595920,2,Phố Lý Thường Kiệt,tertiary,18.909
8189781468,8654073304,28103437,,Phố Phan Huy Chú,residential,57.964
8189781468,102989719,28103437,,Phố Phan Huy Chú,residential,19.139
8189781487,6689486564,600115744,,Ngõ Phan Chu Trinh,residential,138.153
8189781487,5707599801,600115744,,Ngõ Phan Chu Trinh,residential,5.811
8189781573,102989711,11550869,,Phố Hàng Chuối,residential,10.188
8189781573,308717227,11550869,,Phố Hàng Chuối,residential,479.3470000000001
8189781578,10139319599,880504074,,,tertiary_link,15.32
8189781578,5707599805,880504074,,,tertiary_link,25.225
8324080738,81817652,29046480,,Phố Cổ Tân,residential,58.319
8324080738,102985443,29046480,,Phố Cổ Tân,residential,84.80199999999999
8324108045,5704382342,684089070,,Phố Phạm Ngũ Lão,residential,19.549
8324108045,5704382344,684089070,,Phố Phạm Ngũ Lão,residential,67.765
8324148623,6352370306,769787747,2,Phố Lê Thánh Tông,tertiary,162.276
8324148623,6689625514,769787747,2,Phố Lê Thánh Tông,tertiary,38.327
8654073304,8189781468,28103437,,Phố Phan Huy Chú,residential,57.964
8654073304,6689701339,28103437,,Phố Phan Huy Chú,residential,102.852
8654073304,8666189582,933704902,,Ngõ Phan Huy Chú,residential,5.418
8654073305,8666189582,933704902,,Ngõ Phan Huy Chú,residential,99.522
8666189582,8654073304,933704902,,Ngõ Phan Huy Chú,residential,5.418
8666189582,8654073305,933704902,,Ngõ Phan Huy Chú,residential,99.522
8713702409,6408837600,408489723,2,Đường Bạch Đằng,tertiary,24.203
8713702409,6408837616,408489723,2,Đường Bạch Đằng,tertiary,147.16500000000002
8713732018,10175009785,600157694,,Đường Hồng Hà,residential,44.269
8713732018,6408837613,600157694,,Đường Hồng Hà,residential,162.111
8716653468,4022966514,769798551,,Phố Nguyễn Khắc Cần,residential,49.591
8716653468,8184202954,769798551,,Phố Nguyễn Khắc Cần,residential,29.853
8817346153,5707054206,684089070,,Phố Phạm Ngũ Lão,residential,28.267
8817346153,2218568787,684089070,,Phố Phạm Ngũ Lão,residential,65.141
8817349963,7822814658,211930307,,Phố Đinh Công Tráng,residential,25.731
8817349963,8817349971,211930307,,Phố Đinh Công Tráng,residential,50.681
8817349971,8817349963,211930307,,Phố Đinh Công Tráng,residential,50.681
8817349971,2218568787,211930307,,Phố Đinh Công Tráng,residential,13.461
8817435380,317968654,684089070,,Phố Phạm Ngũ Lão,residential,48.735
8817435380,5707060242,684089070,,Phố Phạm Ngũ Lão,residential,55.425
9696654437,8178544953,399627032,,Phố Nguyễn Chế Nghĩa,residential,64.254
9696654437,6689431164,399627032,,Phố Nguyễn Chế Nghĩa,residential,73.592
9966134298,102989115,964674136,2,Phố Lê Thánh Tông,tertiary,4.24
9966134298,6689625512,964674136,2,Phố Lê Thánh Tông,tertiary,11.876
9966134316,6689675996,28103437,,Phố Phan Huy Chú,residential,72.022
9966134316,102989719,28103437,,Phố Phan Huy Chú,residential,9.75
10118488788,7821910479,838062937,4,Đường Trần Khánh Dư,primary,23.705
10118488788,7821910476,838062937,4,Đường Trần Khánh Dư,primary,38.666
10118488791,10142638734,838062935,2,Đường Trần Khánh Dư,primary,3.487
10118488791,2218334196,838062935,2,Đường Trần Khánh Dư,primary,55.85
10118488793,2218334196,11550678,1,Đường Trần Khánh Dư,secondary,18.544
10118488793,10142638729,711134054,2,Đường Trần Khánh Dư,primary,13.067
10118488793,5707599790,11550678,1,Đường Trần Khánh Dư,secondary,26.585
10118488793,6648288797,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,132.427
10118488798,7821910476,38134265,4,Đường Trần Khánh Dư,primary,118.845
10118488798,309653587,38134265,4,Đường Trần Khánh Dư,primary,38.292
10130015946,6689625506,711514830,,Ngõ 3 Hàm Long,residential,23.9
10130015946,6689625507,711514830,,Ngõ 3 Hàm Long,residential,4.106
10130015963,6685556118,711134471,,Ngõ Hàm Long II,residential,4.972
10130015963,10211803187,711134471,,Ngõ Hàm Long II,residential,65.223
10130015977,6689625504,711514829,,Ngõ 1 Hàm Long,residential,18.509
10130015977,6689625505,711514829,,Ngõ 1 Hàm Long,residential,3.574
10130015979,6685556118,28103280,2,Phố Hàm Long,residential,73.899
10130015979,102986558,28103280,2,Phố Hàm Long,residential,19.763
10130015981,102986558,457131694,2,Phố Lê Văn Hưu,tertiary,20.045
10130015981,6689714427,457131694,2,Phố Lê Văn Hưu,tertiary,199.974
10139319557,442601282,813360486,2,Phố Trần Hưng Đạo,secondary,11.753
10139319557,445371170,813360486,2,Phố Trần Hưng Đạo,secondary,93.384
10139319599,2218590775,880504074,,,tertiary_link,17.451
10139319599,8189781578,880504074,,,tertiary_link,15.32
10139319662,2218590791,211933296,,,residential,67.47200000000001
10139319662,2218590775,211933296,,,residential,30.595
10142026275,317367071,28869504,,Phố Nguyễn Xí,residential,9.248
10142026275,309597640,28869504,,Phố Nguyễn Xí,residential,52.575
10142034366,4022981145,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,4.548
10142034366,6408551377,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,56.729
10142626199,10142638698,600544652,,,steps,10.995
10142638679,102987953,211930307,,Phố Đinh Công Tráng,residential,7.502
10142638679,7822814658,211930307,,Phố Đinh Công Tráng,residential,2.461
10142638686,102987953,711132577,2,Đường Trần Khánh Dư,secondary,2.21
10142638686,5707599790,711132577,2,Đường Trần Khánh Dư,secondary,14.619
10142638698,2474695878,600544652,,,steps,3.948
10142638698,10142626199,600544652,,,steps,10.995
10142638719,320410409,29124255,,Vạn Kiếp,residential,10.288
10142638719,5704543860,29124255,,Vạn Kiếp,residential,3.93
10142638729,10118488793,711134054,2,Đường Trần Khánh Dư,primary,13.067
10142638729,10142638745,707452253,,,cycleway,6.293
10142638729,102987962,711134054,2,Đường Trần Khánh Dư,primary,56.277
10142638734,10142638735,707452253,,,cycleway,6.375
10142638734,10118488791,838062935,2,Đường Trần Khánh Dư,primary,3.487
10142638734,84799736,838062935,2,Đường Trần Khánh Dư,primary,102.224
10142638735,10142638734,707452253,,,cycleway,6.375
10142638735,6685514072,707452253,,,cycleway,4.462
10142638745,10142638729,707452253,,,cycleway,6.293
10142638745,6685514072,707452253,,,cycleway,45.512
10142638747,102987962,838062938,4,Đường Trần Khánh Dư,primary,7.453
10142638747,84799897,838062938,4,Đường Trần Khánh Dư,primary,113.321
10142638778,438042806,211897425,1,,primary_link,20.367
10142638778,84799740,211897425,1,,primary_link,77.94800000000001
10142638810,84799736,211898685,1,,primary_link,17.509
10142638810,84799897,211898685,1,,primary_link,139.42899999999997
10142649478,317968648,711128281,1,Phố Tràng Tiền,secondary,67.441
10142649478,2302089248,711128281,1,Phố Tràng Tiền,secondary,32.018
10142649479,6648055354,711128283,1,Phố Tràng Tiền,secondary,46.89699999999999
10142649479,993037677,711128283,1,Phố Tràng Tiền,secondary,67.357
10175009785,8713732018,600157694,,Đường Hồng Hà,residential,44.269
10175009785,309653586,600157694,,Đường Hồng Hà,residential,124.241
10211803187,10130015963,711134471,,Ngõ Hàm Long II,residential,65.223
10586767710,6647111311,704147261,2,Phố Tràng Tiền,secondary,57.399
10586767710,2302089256,704147261,2,Phố Tràng Tiền,secondary,9.884
10586767712,445371197,37933056,1,,primary_link,15.957
10586767712,438042808,"[37933056, 38134264]","['1', '4']",Đường Trần Quang Khải,"['primary_link', 'primary']",218.917
10586767714,319490478,11550267,,Phố Lý Đạo Thành,residential,8.644
10586767714,102985443,11550267,,Phố Lý Đạo Thành,residential,136.895
10988320675,309653586,28191490,,Phố Cầu Đất,residential,5.576
10988320675,443033372,28191490,,Phố Cầu Đất,residential,204.62300000000005
11078984956,11078984959,1193580660,,,bridleway,4.118
11078984956,6689745530,1193580660,,,bridleway,418.79100000000005
11078984959,6685527205,600115734,2,Đường Trần Khánh Dư,secondary,12.648
11078984959,11078984956,1193580660,,,bridleway,4.118
11078984959,6689745530,600115734,2,Đường Trần Khánh Dư,secondary,397.359
11209277993,6689625511,964674136,2,Phố Lê Thánh Tông,tertiary,0.866
11209277993,5707060234,964674136,2,Phố Lê Thánh Tông,tertiary,16.32
11209277993,11209277999,1209927343,,Ngõ 6 Lê Thánh Tông,residential,39.506
11209277995,11209277996,1209927343,,Ngõ 6 Lê Thánh Tông,residential,15.181
11209277996,11209277995,1209927343,,Ngõ 6 Lê Thánh Tông,residential,15.181
11209277996,11209277999,1209927343,,Ngõ 6 Lê Thánh Tông,residential,35.385000000000005
11209277999,11209277993,1209927343,,Ngõ 6 Lê Thánh Tông,residential,39.506
11209277999,11209277996,1209927343,,Ngõ 6 Lê Thánh Tông,residential,35.385000000000005
11217947433,6662352880,953227391,2,Phố Phan Chu Trinh,tertiary,12.306
11217947433,5707054217,953227391,2,Phố Phan Chu Trinh,tertiary,25.886
11379754649,11379754650,1223385256,2,Phố Hai Bà Trưng,tertiary,113.727
11379754649,98010042,1223385256,2,Phố Hai Bà Trưng,tertiary,20.727
11379754650,6689685037,1223385256,2,Phố Hai Bà Trưng,tertiary,48.679
11379754650,11379754649,1223385256,2,Phố Hai Bà Trưng,tertiary,113.727
11379768509,6689685038,1223385257,3,Phố Hàng Bài,secondary,143.056
11379768509,6689668432,"[1223385257, 953227390]","['3', '2']","['Phố Lý Thường Kiệt', 'Phố Hàng Bài']","['secondary', 'tertiary']",28.563
