source,target,osmid,lanes,name,highway,length
8757,9935,769798547,2,Phố Hai Bà Trưng,tertiary,15.03875
9935,8756,769798547,2,Phố Hai Bà Trưng,tertiary,15.03875
8756,6684786558,769798547,2,Phố Hai Bà Trưng,tertiary,15.03875
4022961194,8184202954,769798551,,Phố Nguyễn Khắc Cần,residential,4.537
4022961195,8755,605230286,2,Phố Tràng Tiền,secondary,21.5005
8755,9934,605230286,2,Phố Tràng Tiền,secondary,21.5005
9934,8754,605230286,2,Phố Tràng Tiền,secondary,21.5005
8754,6662487543,605230286,2,Phố Tràng Tiền,secondary,21.5005
4022961195,8184202955,769798551,,Phố Nguyễn Khắc Cần,residential,6.586
4022961195,8753,1223365293,2,Phố Tràng Tiền,secondary,16.6035
8753,9933,1223365293,2,Phố Tràng Tiền,secondary,16.6035
9933,8752,1223365293,2,Phố Tràng Tiền,secondary,16.6035
8752,6646826311,1223365293,2,Phố Tràng Tiền,secondary,16.6035
4022966514,8751,704147265,,Ngõ Tràng Tiền,residential,28.522
8751,9932,704147265,,Ngõ Tràng Tiền,residential,28.522
9932,8750,704147265,,Ngõ Tràng Tiền,residential,28.522
8750,8184202956,704147265,,Ngõ Tràng Tiền,residential,28.522
4022966514,9931,769798551,,Phố Nguyễn Khắc Cần,residential,26.9225
9931,8184202955,769798551,,Phố Nguyễn Khắc Cần,residential,26.9225
4022966514,8749,769798551,,Phố Nguyễn Khắc Cần,residential,24.7955
8749,8716653468,769798551,,Phố Nguyễn Khắc Cần,residential,24.7955
4022966515,8184202956,704147265,,Ngõ Tràng Tiền,residential,7.879
4022966515,6662487544,954856201,2,Phố Phan Chu Trinh,tertiary,4.486
4022966515,8748,954856201,2,Phố Phan Chu Trinh,tertiary,18.2685
8748,9930,954856201,2,Phố Phan Chu Trinh,tertiary,18.2685
9930,8747,954856201,2,Phố Phan Chu Trinh,tertiary,18.2685
8747,6662487548,954856201,2,Phố Phan Chu Trinh,tertiary,18.2685
4022968801,8746,600022137,,,residential,22.34
8746,9929,600022137,,,residential,22.34
9929,8745,600022137,,,residential,22.34
8745,5707060235,600022137,,,residential,22.34
4022968801,8744,684089070,,Phố Phạm Ngũ Lão,residential,17.0985
8744,9928,684089070,,Phố Phạm Ngũ Lão,residential,17.0985
9928,8743,684089070,,Phố Phạm Ngũ Lão,residential,17.0985
8743,5707054208,684089070,,Phố Phạm Ngũ Lão,residential,17.0985
4022968801,8742,684089070,,Phố Phạm Ngũ Lão,residential,26.0105
8742,9927,684089070,,Phố Phạm Ngũ Lão,residential,26.0105
9927,8741,684089070,,Phố Phạm Ngũ Lão,residential,26.0105
8741,7822814654,684089070,,Phố Phạm Ngũ Lão,residential,26.0105
4022981145,8740,28924660,,Phố Đặng Thái Thân,residential,20.04675
8740,9926,28924660,,Phố Đặng Thái Thân,residential,20.04675
9926,8739,28924660,,Phố Đặng Thái Thân,residential,20.04675
8739,319490480,28924660,,Phố Đặng Thái Thân,residential,20.04675
4022981145,9925,28924660,,Phố Đặng Thái Thân,residential,26.301
9925,6644534244,28924660,,Phố Đặng Thái Thân,residential,26.301
4022981145,10142034366,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,4.548
4023430927,6689431165,28103280,2,Phố Hàm Long,residential,6.148
4023430927,8738,28103280,2,Phố Hàm Long,residential,76.26925
8738,9924,28103280,2,Phố Hàm Long,residential,76.26925
9924,8737,28103280,2,Phố Hàm Long,residential,76.26925
8737,102990398,28103280,2,Phố Hàm Long,residential,76.26925
4023430929,8178544953,399627032,,Phố Nguyễn Chế Nghĩa,residential,9.717
4023430929,8736,943964888,2,Phố Trần Hưng Đạo,secondary,22.174
8736,6662289399,943964888,2,Phố Trần Hưng Đạo,secondary,22.174
4023430929,8735,943964888,2,Phố Trần Hưng Đạo,secondary,24.71725
8735,9923,943964888,2,Phố Trần Hưng Đạo,secondary,24.71725
9923,8734,943964888,2,Phố Trần Hưng Đạo,secondary,24.71725
8734,98014765,943964888,2,Phố Trần Hưng Đạo,secondary,24.71725
4902374735,5843520141,399565639,2,Phố Lê Thánh Tông,tertiary,14.821
4902374735,8733,399565639,2,Phố Lê Thánh Tông,tertiary,20.8415
8733,5704382355,399565639,2,Phố Lê Thánh Tông,tertiary,20.8415
4902374737,8732,498896871,3,Phố Lý Thái Tổ,tertiary,15.001
8732,4902374741,498896871,3,Phố Lý Thái Tổ,tertiary,15.001
4902374737,993037757,943964871,2,,secondary,5.585999999999999
4902374737,81817652,943964872,2,,secondary,16.168
4902374741,9922,498896871,3,Phố Lý Thái Tổ,tertiary,26.659
9922,319490478,498896871,3,Phố Lý Thái Tổ,tertiary,26.659
4902374741,8731,498896871,3,Phố Lý Thái Tổ,tertiary,15.001
8731,4902374737,498896871,3,Phố Lý Thái Tổ,tertiary,15.001
5704353664,8730,399565363,,Phố Nguyễn Khắc Cần,residential,19.57
8730,9921,399565363,,Phố Nguyễn Khắc Cần,residential,19.57
9921,8729,399565363,,Phố Nguyễn Khắc Cần,residential,19.57
8729,8184202924,399565363,,Phố Nguyễn Khắc Cần,residential,19.57
5704353664,8728,399565363,,Phố Nguyễn Khắc Cần,residential,20.1
8728,9920,399565363,,Phố Nguyễn Khắc Cần,residential,20.1
9920,8727,399565363,,Phố Nguyễn Khắc Cần,residential,20.1
8727,8184202923,399565363,,Phố Nguyễn Khắc Cần,residential,20.1
5704353664,8726,599635078,,Phố Phạm Sư Mạnh,residential,28.919
8726,9919,599635078,,Phố Phạm Sư Mạnh,residential,28.919
9919,8725,599635078,,Phố Phạm Sư Mạnh,residential,28.919
8725,8184202925,599635078,,Phố Phạm Sư Mạnh,residential,28.919
5704353664,8724,599635078,,Phố Phạm Sư Mạnh,residential,17.3975
8724,9918,599635078,,Phố Phạm Sư Mạnh,residential,17.3975
9918,8723,599635078,,Phố Phạm Sư Mạnh,residential,17.3975
8723,8184202922,599635078,,Phố Phạm Sư Mạnh,residential,17.3975
5704353665,8184202922,599635078,,Phố Phạm Sư Mạnh,residential,7.737
5704353665,8722,769798548,3,Phố Ngô Quyền,tertiary,17.3815
8722,9917,769798548,3,Phố Ngô Quyền,tertiary,17.3815
9917,8721,769798548,3,Phố Ngô Quyền,tertiary,17.3815
8721,6689686493,769798548,3,Phố Ngô Quyền,tertiary,17.3815
5704353665,8720,769798548,3,Phố Ngô Quyền,tertiary,15.79425
8720,9916,769798548,3,Phố Ngô Quyền,tertiary,15.79425
9916,8719,769798548,3,Phố Ngô Quyền,tertiary,15.79425
8719,8184202934,769798548,3,Phố Ngô Quyền,tertiary,15.79425
5704382342,8718,684089070,,Phố Phạm Ngũ Lão,residential,19.3215
8718,6647111314,684089070,,Phố Phạm Ngũ Lão,residential,19.3215
5704382342,8324108045,684089070,,Phố Phạm Ngũ Lão,residential,19.549
5704382344,8717,684089070,,Phố Phạm Ngũ Lão,residential,16.94125
8717,9915,684089070,,Phố Phạm Ngũ Lão,residential,16.94125
9915,8716,684089070,,Phố Phạm Ngũ Lão,residential,16.94125
8716,8324108045,684089070,,Phố Phạm Ngũ Lão,residential,16.94125
5704382344,8715,684089070,,Phố Phạm Ngũ Lão,residential,19.6075
8715,6644037904,684089070,,Phố Phạm Ngũ Lão,residential,19.6075
5704382355,8714,399565639,2,Phố Lê Thánh Tông,tertiary,18.251
8714,9914,399565639,2,Phố Lê Thánh Tông,tertiary,18.251
9914,8713,399565639,2,Phố Lê Thánh Tông,tertiary,18.251
8713,6648288794,399565639,2,Phố Lê Thánh Tông,tertiary,18.251
5704382355,8712,399565639,2,Phố Lê Thánh Tông,tertiary,20.8415
8712,4902374735,399565639,2,Phố Lê Thánh Tông,tertiary,20.8415
5704382356,8711,11550307,2,Phố Phan Chu Trinh,tertiary,17.01525
8711,9913,11550307,2,Phố Phan Chu Trinh,tertiary,17.01525
9913,8710,11550307,2,Phố Phan Chu Trinh,tertiary,17.01525
8710,6662487546,11550307,2,Phố Phan Chu Trinh,tertiary,17.01525
5704382356,8709,11550307,2,Phố Phan Chu Trinh,tertiary,18.50875
8709,9912,11550307,2,Phố Phan Chu Trinh,tertiary,18.50875
9912,8708,11550307,2,Phố Phan Chu Trinh,tertiary,18.50875
8708,6662352881,11550307,2,Phố Phan Chu Trinh,tertiary,18.50875
5704382356,8184202925,599635078,,Phố Phạm Sư Mạnh,residential,6.134
5704400882,8707,599647454,,Ngõ 312 Đường Bạch Đằng,residential,17.308
8707,9911,599647454,,Ngõ 312 Đường Bạch Đằng,residential,17.308
9911,8706,599647454,,Ngõ 312 Đường Bạch Đằng,residential,17.308
8706,5704400884,599647454,,Ngõ 312 Đường Bạch Đằng,residential,17.308
5704400882,8705,"[687098306, 599647455]",,Ngõ 300 Bạch Đằng,"['service', 'residential']",23.693
8705,9910,"[687098306, 599647455]",,Ngõ 300 Bạch Đằng,"['service', 'residential']",23.693
9910,8704,"[687098306, 599647455]",,Ngõ 300 Bạch Đằng,"['service', 'residential']",23.693
8704,5704400886,"[687098306, 599647455]",,Ngõ 300 Bạch Đằng,"['service', 'residential']",23.693
5704400884,8703,408489723,2,Đường Bạch Đằng,tertiary,20.3535
8703,6658015490,408489723,2,Đường Bạch Đằng,tertiary,20.3535
5704400884,5704400886,408489723,2,Đường Bạch Đằng,tertiary,24.334
5704400884,8702,599647454,,Ngõ 312 Đường Bạch Đằng,residential,17.308
8702,9909,599647454,,Ngõ 312 Đường Bạch Đằng,residential,17.308
9909,8701,599647454,,Ngõ 312 Đường Bạch Đằng,residential,17.308
8701,5704400882,599647454,,Ngõ 312 Đường Bạch Đằng,residential,17.308
5704400886,5704400884,408489723,2,Đường Bạch Đằng,tertiary,24.334
5704400886,8700,408489723,2,Đường Bạch Đằng,tertiary,28.5885
8700,9908,408489723,2,Đường Bạch Đằng,tertiary,28.5885
9908,8699,408489723,2,Đường Bạch Đằng,tertiary,28.5885
8699,443033372,408489723,2,Đường Bạch Đằng,tertiary,28.5885
5704400886,8698,"[687098306, 599647455]",,Ngõ 300 Bạch Đằng,"['service', 'residential']",23.693
8698,9907,"[687098306, 599647455]",,Ngõ 300 Bạch Đằng,"['service', 'residential']",23.693
9907,8697,"[687098306, 599647455]",,Ngõ 300 Bạch Đằng,"['service', 'residential']",23.693
8697,5704400882,"[687098306, 599647455]",,Ngõ 300 Bạch Đằng,"['service', 'residential']",23.693
5704400890,8696,702910581,,Đường Hồng Hà,residential,17.6185
8696,9906,702910581,,Đường Hồng Hà,residential,17.6185
9906,8695,702910581,,Đường Hồng Hà,residential,17.6185
8695,320410406,702910581,,Đường Hồng Hà,residential,17.6185
5704400895,8694,408489723,2,Đường Bạch Đằng,tertiary,22.203
8694,6408837604,408489723,2,Đường Bạch Đằng,tertiary,22.203
5704400895,8693,408489723,2,Đường Bạch Đằng,tertiary,21.552
8693,6408837600,408489723,2,Đường Bạch Đằng,tertiary,21.552
5704543860,10142638719,29124255,,Vạn Kiếp,residential,3.93
5704543860,2474695878,600544651,,Vạn Kiếp,residential,6.198
5704543860,6685527207,711134700,2,Đường Nguyễn Khoái,primary,8.224
5704543860,6648288796,711134702,2,Đường Trần Khánh Dư,primary,7.84
5707054206,8692,684089070,,Phố Phạm Ngũ Lão,residential,20.972
8692,5707054208,684089070,,Phố Phạm Ngũ Lão,residential,20.972
5707054206,8817346153,684089070,,Phố Phạm Ngũ Lão,residential,28.267
5707054208,8691,684089070,,Phố Phạm Ngũ Lão,residential,17.0985
8691,9905,684089070,,Phố Phạm Ngũ Lão,residential,17.0985
9905,8690,684089070,,Phố Phạm Ngũ Lão,residential,17.0985
8690,4022968801,684089070,,Phố Phạm Ngũ Lão,residential,17.0985
5707054208,8689,684089070,,Phố Phạm Ngũ Lão,residential,20.972
8689,5707054206,684089070,,Phố Phạm Ngũ Lão,residential,20.972
5707054217,11217947433,953227391,2,Phố Phan Chu Trinh,tertiary,25.886
5707054217,8688,953227391,2,Phố Phan Chu Trinh,tertiary,16.9995
8688,5707060227,953227391,2,Phố Phan Chu Trinh,tertiary,16.9995
5707060227,8687,953227391,2,Phố Phan Chu Trinh,tertiary,16.9995
8687,5707054217,953227391,2,Phố Phan Chu Trinh,tertiary,16.9995
5707060227,8686,953227391,2,Phố Phan Chu Trinh,tertiary,21.598999999999997
8686,9904,953227391,2,Phố Phan Chu Trinh,tertiary,21.598999999999997
9904,8685,953227391,2,Phố Phan Chu Trinh,tertiary,21.598999999999997
8685,6662352882,953227391,2,Phố Phan Chu Trinh,tertiary,21.598999999999997
5707060234,11209277993,964674136,2,Phố Lê Thánh Tông,tertiary,16.32
5707060234,8684,964674136,2,Phố Lê Thánh Tông,tertiary,20.6685
8684,6644534248,964674136,2,Phố Lê Thánh Tông,tertiary,20.6685
5707060235,8683,600022137,,,residential,22.34
8683,9903,600022137,,,residential,22.34
9903,8682,600022137,,,residential,22.34
8682,4022968801,600022137,,,residential,22.34
5707060240,5707060242,684089070,,Phố Phạm Ngũ Lão,residential,23.537
5707060240,8681,684089070,,Phố Phạm Ngũ Lão,residential,15.731
8681,7822814654,684089070,,Phố Phạm Ngũ Lão,residential,15.731
5707060241,8680,600022139,,,residential,15.65425
8680,9902,600022139,,,residential,15.65425
9902,8679,600022139,,,residential,15.65425
8679,5707060242,600022139,,,residential,15.65425
5707060242,8678,600022139,,,residential,15.65425
8678,9901,600022139,,,residential,15.65425
9901,8677,600022139,,,residential,15.65425
8677,5707060241,600022139,,,residential,15.65425
5707060242,9900,684089070,,Phố Phạm Ngũ Lão,residential,27.7125
9900,8817435380,684089070,,Phố Phạm Ngũ Lão,residential,27.7125
5707060242,5707060240,684089070,,Phố Phạm Ngũ Lão,residential,23.537
5707599742,8676,"[408489723, 29124255]",2,"['Đường Bạch Đằng', 'Vạn Kiếp']","['residential', 'tertiary']",73.976
8676,9899,"[408489723, 29124255]",2,"['Đường Bạch Đằng', 'Vạn Kiếp']","['residential', 'tertiary']",73.976
9899,8675,"[408489723, 29124255]",2,"['Đường Bạch Đằng', 'Vạn Kiếp']","['residential', 'tertiary']",73.976
8675,320410409,"[408489723, 29124255]",2,"['Đường Bạch Đằng', 'Vạn Kiếp']","['residential', 'tertiary']",73.976
5707599742,8674,408489723,2,Đường Bạch Đằng,tertiary,55.562
8674,9898,408489723,2,Đường Bạch Đằng,tertiary,55.562
9898,8673,408489723,2,Đường Bạch Đằng,tertiary,55.562
8673,6408837616,408489723,2,Đường Bạch Đằng,tertiary,55.562
5707599742,8672,600115696,,Ngõ 1081,residential,33.70125
8672,9897,600115696,,Ngõ 1081,residential,33.70125
9897,8671,600115696,,Ngõ 1081,residential,33.70125
8671,5707599746,600115696,,Ngõ 1081,residential,33.70125
5707599746,8670,600157694,,Đường Hồng Hà,residential,26.46425
8670,9896,600157694,,Đường Hồng Hà,residential,26.46425
9896,8669,600157694,,Đường Hồng Hà,residential,26.46425
8669,320410409,600157694,,Đường Hồng Hà,residential,26.46425
5707599746,8668,600115696,,Ngõ 1081,residential,33.70125
8668,9895,600115696,,Ngõ 1081,residential,33.70125
9895,8667,600115696,,Ngõ 1081,residential,33.70125
8667,5707599742,600115696,,Ngõ 1081,residential,33.70125
5707599746,8666,600157694,,Đường Hồng Hà,residential,53.613
8666,9894,600157694,,Đường Hồng Hà,residential,53.613
9894,8665,600157694,,Đường Hồng Hà,residential,53.613
8665,6408837613,600157694,,Đường Hồng Hà,residential,53.613
5707599770,8664,211930307,,Phố Đinh Công Tráng,residential,19.001
8664,9893,211930307,,Phố Đinh Công Tráng,residential,19.001
9893,8663,211930307,,Phố Đinh Công Tráng,residential,19.001
8663,2218568787,211930307,,Phố Đinh Công Tráng,residential,19.001
5707599770,6689701338,211930307,,Phố Đinh Công Tráng,residential,29.261
5707599771,6689701338,211930307,,Phố Đinh Công Tráng,residential,8.563
5707599771,8662,813360486,2,Phố Trần Hưng Đạo,secondary,18.0395
8662,6689701337,813360486,2,Phố Trần Hưng Đạo,secondary,18.0395
5707599771,8661,1226365019,2,Phố Trần Hưng Đạo,secondary,21.6395
8661,5707599788,1226365019,2,Phố Trần Hưng Đạo,secondary,21.6395
5707599788,8660,1226365019,2,Phố Trần Hưng Đạo,secondary,21.2475
8660,6689572371,1226365019,2,Phố Trần Hưng Đạo,secondary,21.2475
5707599788,8659,1226365019,2,Phố Trần Hưng Đạo,secondary,21.6395
8659,5707599771,1226365019,2,Phố Trần Hưng Đạo,secondary,21.6395
5707599790,8658,11005894,1,Đường Trần Khánh Dư,secondary,22.258
8658,9892,11005894,1,Đường Trần Khánh Dư,secondary,22.258
9892,8657,11005894,1,Đường Trần Khánh Dư,secondary,22.258
8657,102987962,11005894,1,Đường Trần Khánh Dư,secondary,22.258
5707599790,10118488793,11550678,1,Đường Trần Khánh Dư,secondary,26.585
5707599790,10142638686,711132577,2,Đường Trần Khánh Dư,secondary,14.619
5707599797,6689486564,600115744,,Ngõ Phan Chu Trinh,residential,6.429
5707599797,9891,943964870,2,Phố Phan Chu Trinh,tertiary,26.5695
9891,6662352884,943964870,2,Phố Phan Chu Trinh,tertiary,26.5695
5707599797,8656,943964870,2,Phố Phan Chu Trinh,tertiary,28.9365
8656,9890,943964870,2,Phố Phan Chu Trinh,tertiary,28.9365
9890,8655,943964870,2,Phố Phan Chu Trinh,tertiary,28.9365
8655,6685594996,943964870,2,Phố Phan Chu Trinh,tertiary,28.9365
5707599801,8189781487,600115744,,Ngõ Phan Chu Trinh,residential,5.811
5707599801,8654,711525565,,Phố Phan Huy Chú,residential,20.49
8654,6689701340,711525565,,Phố Phan Huy Chú,residential,20.49
5707599801,8653,711525565,,Phố Phan Huy Chú,residential,18.657
8653,6689572378,711525565,,Phố Phan Huy Chú,residential,18.657
5707599805,8189781578,880504074,,,tertiary_link,25.225
5707599805,6689572377,943964869,2,Phố Trần Hưng Đạo,secondary,27.167
5707599805,6689572375,943964869,2,Phố Trần Hưng Đạo,secondary,11.461
5707599805,8652,11550985,2,Phố Hàn Thuyên,tertiary,15.781
8652,6689572376,11550985,2,Phố Hàn Thuyên,tertiary,15.781
5843520141,4902374735,399565639,2,Phố Lê Thánh Tông,tertiary,14.821
5843520141,8651,85608570,2,,secondary,16.7225
8651,993037624,85608570,2,,secondary,16.7225
5843520141,993037639,946030643,2,,secondary,20.003
6352370306,8650,769787747,2,Phố Lê Thánh Tông,tertiary,40.569
8650,9889,769787747,2,Phố Lê Thánh Tông,tertiary,40.569
9889,8649,769787747,2,Phố Lê Thánh Tông,tertiary,40.569
8649,8324148623,769787747,2,Phố Lê Thánh Tông,tertiary,40.569
6352370306,102987961,832454962,2,Phố Lê Thánh Tông,tertiary,28.907
6385048445,8648,170810312,,Phố Vọng Đức,residential,17.76025
8648,9888,170810312,,Phố Vọng Đức,residential,17.76025
9888,8647,170810312,,Phố Vọng Đức,residential,17.76025
8647,2302090839,170810312,,Phố Vọng Đức,residential,17.76025
6385048445,8646,170810312,,Phố Vọng Đức,residential,20.0585
8646,8178545046,170810312,,Phố Vọng Đức,residential,20.0585
6408551377,9887,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,28.3645
9887,10142034366,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,28.3645
6408837600,8713702409,408489723,2,Đường Bạch Đằng,tertiary,24.203
6408837600,6408837617,684117649,,Ngõ 364 Bạch Đằng,residential,20.339
6408837600,8645,408489723,2,Đường Bạch Đằng,tertiary,21.552
8645,5704400895,408489723,2,Đường Bạch Đằng,tertiary,21.552
6408837604,8644,408489723,2,Đường Bạch Đằng,tertiary,22.203
8644,5704400895,408489723,2,Đường Bạch Đằng,tertiary,22.203
6408837604,6658015490,408489723,2,Đường Bạch Đằng,tertiary,26.174
6408837604,8643,684117627,,Ngõ 338 Bạch Đằng,residential,16.4675
8643,6408837620,684117627,,Ngõ 338 Bạch Đằng,residential,16.4675
6408837613,8642,600157694,,Đường Hồng Hà,residential,53.613
8642,9886,600157694,,Đường Hồng Hà,residential,53.613
9886,8641,600157694,,Đường Hồng Hà,residential,53.613
8641,5707599746,600157694,,Đường Hồng Hà,residential,53.613
6408837613,8640,600157694,,Đường Hồng Hà,residential,40.52775
8640,9885,600157694,,Đường Hồng Hà,residential,40.52775
9885,8639,600157694,,Đường Hồng Hà,residential,40.52775
8639,8713732018,600157694,,Đường Hồng Hà,residential,40.52775
6408837613,8638,684117637,,Ngõ 1009 Đường Hồng Hà,residential,28.74075
8638,9884,684117637,,Ngõ 1009 Đường Hồng Hà,residential,28.74075
9884,8637,684117637,,Ngõ 1009 Đường Hồng Hà,residential,28.74075
8637,6408837616,684117637,,Ngõ 1009 Đường Hồng Hà,residential,28.74075
6408837616,8636,408489723,2,Đường Bạch Đằng,tertiary,55.562
8636,9883,408489723,2,Đường Bạch Đằng,tertiary,55.562
9883,8635,408489723,2,Đường Bạch Đằng,tertiary,55.562
8635,5707599742,408489723,2,Đường Bạch Đằng,tertiary,55.562
6408837616,8634,408489723,2,Đường Bạch Đằng,tertiary,36.79124999999999
8634,9882,408489723,2,Đường Bạch Đằng,tertiary,36.79124999999999
9882,8633,408489723,2,Đường Bạch Đằng,tertiary,36.79124999999999
8633,8713702409,408489723,2,Đường Bạch Đằng,tertiary,36.79124999999999
6408837616,8632,684117637,,Ngõ 1009 Đường Hồng Hà,residential,28.74075
8632,9881,684117637,,Ngõ 1009 Đường Hồng Hà,residential,28.74075
9881,8631,684117637,,Ngõ 1009 Đường Hồng Hà,residential,28.74075
8631,6408837613,684117637,,Ngõ 1009 Đường Hồng Hà,residential,28.74075
6408837617,6408837600,684117649,,Ngõ 364 Bạch Đằng,residential,20.339
6408837620,8630,684117627,,Ngõ 338 Bạch Đằng,residential,16.4675
8630,6408837604,684117627,,Ngõ 338 Bạch Đằng,residential,16.4675
6600251026,6600251027,711128282,1,Phố Tràng Tiền,secondary,22.772
6600251026,6600251031,954856204,4,Đường Trần Khánh Dư,primary,9.569
6600251026,8629,954856205,4,Đường Trần Khánh Dư,primary,23.678500000000003
8629,438042806,954856205,4,Đường Trần Khánh Dư,primary,23.678500000000003
6600251027,6600251026,711128282,1,Phố Tràng Tiền,secondary,22.772
6600251027,8628,711128282,1,Phố Tràng Tiền,secondary,19.1405
8628,6647207215,711128282,1,Phố Tràng Tiền,secondary,19.1405
6600251028,8627,711128280,1,Phố Tràng Tiền,secondary,18.2415
8627,6647207216,711128280,1,Phố Tràng Tiền,secondary,18.2415
6600251028,6600251031,711128280,1,Phố Tràng Tiền,secondary,20.765
6600251029,6600251031,211897427,1,,primary_link,9.244
6600251029,8626,211897427,1,,primary_link,23.399
8626,9880,211897427,1,,primary_link,23.399
9880,8625,211897427,1,,primary_link,23.399
8625,438042805,211897427,1,,primary_link,23.399
6600251031,438042808,38134264,4,Đường Trần Quang Khải,primary,23.944
6600251031,6600251029,211897427,1,,primary_link,9.244
6600251031,6600251028,711128280,1,Phố Tràng Tiền,secondary,20.765
6600251031,6600251026,954856204,4,Đường Trần Khánh Dư,primary,9.569
6644037904,8624,684089070,,Phố Phạm Ngũ Lão,residential,19.6075
8624,5704382344,684089070,,Phố Phạm Ngũ Lão,residential,19.6075
6644037904,317968654,684089070,,Phố Phạm Ngũ Lão,residential,9.484
6644037905,317968654,28924660,,Phố Đặng Thái Thân,residential,8.187
6644037905,319490480,28924660,,Phố Đặng Thái Thân,residential,24.684
6644534244,9879,28924660,,Phố Đặng Thái Thân,residential,26.301
9879,4022981145,28924660,,Phố Đặng Thái Thân,residential,26.301
6644534244,8623,28924660,,Phố Đặng Thái Thân,residential,15.333
8623,6644534246,28924660,,Phố Đặng Thái Thân,residential,15.333
6644534246,8622,28924660,,Phố Đặng Thái Thân,residential,15.333
8622,6644534244,28924660,,Phố Đặng Thái Thân,residential,15.333
6644534246,102989116,28924660,,Phố Đặng Thái Thân,residential,15.712
6644534247,8621,954856202,2,Phố Hai Bà Trưng,tertiary,15.43875
8621,9878,954856202,2,Phố Hai Bà Trưng,tertiary,15.43875
9878,8620,954856202,2,Phố Hai Bà Trưng,tertiary,15.43875
8620,6662487547,954856202,2,Phố Hai Bà Trưng,tertiary,15.43875
6644534247,102989116,954856202,2,Phố Hai Bà Trưng,tertiary,21.565
6644534248,8619,964674136,2,Phố Lê Thánh Tông,tertiary,20.6685
8619,5707060234,964674136,2,Phố Lê Thánh Tông,tertiary,20.6685
6644534248,102989116,964674136,2,Phố Lê Thánh Tông,tertiary,20.52
6646826309,75618029,9965723,2,Phố Tràng Tiền,secondary,15.408
6646826309,8618,9965723,2,Phố Tràng Tiền,secondary,16.3495
8618,9877,9965723,2,Phố Tràng Tiền,secondary,16.3495
9877,8617,9965723,2,Phố Tràng Tiền,secondary,16.3495
8617,317367071,9965723,2,Phố Tràng Tiền,secondary,16.3495
6646826310,75618029,1223365201,3,Phố Ngô Quyền,tertiary,15.069
6646826310,8616,1223365201,3,Phố Ngô Quyền,tertiary,19.5255
8616,309597639,1223365201,3,Phố Ngô Quyền,tertiary,19.5255
6646826311,8615,1223365293,2,Phố Tràng Tiền,secondary,16.6035
8615,9876,1223365293,2,Phố Tràng Tiền,secondary,16.6035
9876,8614,1223365293,2,Phố Tràng Tiền,secondary,16.6035
8614,4022961195,1223365293,2,Phố Tràng Tiền,secondary,16.6035
6646826311,75618029,1223365293,2,Phố Tràng Tiền,secondary,15.221
6647111311,9875,704147261,2,Phố Tràng Tiền,secondary,28.6995
9875,10586767710,704147261,2,Phố Tràng Tiền,secondary,28.6995
6647111311,317968648,711128281,1,Phố Tràng Tiền,secondary,8.962
6647111311,993037677,711128283,1,Phố Tràng Tiền,secondary,9.177
6647111314,2302089256,684089070,,Phố Phạm Ngũ Lão,residential,14.546
6647111314,8613,684089070,,Phố Phạm Ngũ Lão,residential,19.3215
8613,5704382342,684089070,,Phố Phạm Ngũ Lão,residential,19.3215
6647207214,993037677,28924658,,Phố Tông Đản,residential,8.338
6647207214,8612,28924658,,Phố Tông Đản,residential,19.33375
8612,9874,28924658,,Phố Tông Đản,residential,19.33375
9874,8611,28924658,,Phố Tông Đản,residential,19.33375
8611,102985443,28924658,,Phố Tông Đản,residential,19.33375
6647207215,8610,711128282,1,Phố Tràng Tiền,secondary,19.1405
8610,6600251027,711128282,1,Phố Tràng Tiền,secondary,19.1405
6647207215,445371197,711128282,1,Phố Tràng Tiền,secondary,19.568
6647207216,445371197,711128280,1,Phố Tràng Tiền,secondary,18.899
6647207216,8609,711128280,1,Phố Tràng Tiền,secondary,18.2415
8609,6600251028,711128280,1,Phố Tràng Tiền,secondary,18.2415
6648055354,81817652,965634323,2,,secondary,5.328
6648055354,8608,711128283,1,Phố Tràng Tiền,secondary,23.4485
8608,10142649479,711128283,1,Phố Tràng Tiền,secondary,23.4485
6648055354,993037624,954856203,2,,secondary,7.126
6648288794,102989116,399565639,2,Phố Lê Thánh Tông,tertiary,29.079
6648288794,8607,399565639,2,Phố Lê Thánh Tông,tertiary,18.251
8607,9873,399565639,2,Phố Lê Thánh Tông,tertiary,18.251
9873,8606,399565639,2,Phố Lê Thánh Tông,tertiary,18.251
8606,5704382355,399565639,2,Phố Lê Thánh Tông,tertiary,18.251
6648288796,5704543860,711134702,2,Đường Trần Khánh Dư,primary,7.84
6648288796,8605,"[28102704, 711134702]",2,Đường Trần Khánh Dư,primary,33.6385
8605,9872,"[28102704, 711134702]",2,Đường Trần Khánh Dư,primary,33.6385
9872,8604,"[28102704, 711134702]",2,Đường Trần Khánh Dư,primary,33.6385
8604,2218334196,"[28102704, 711134702]",2,Đường Trần Khánh Dư,primary,33.6385
6648288797,2474695878,711134701,2,Đường Trần Khánh Dư,primary,7.51
6648288797,8603,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,33.10675
8603,9871,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,33.10675
9871,8602,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,33.10675
